isinCd,stckIssuCmpyNm,dvdnBasDt,stckGenrDvdnAmt,stckGenrCashDvdnRt
KR7014530000,극동유화,20191231,160.0,32.0
KR7014530000,극동유화,20201231,140.0,28.0
KR7014530000,극동유화,20211231,160.0,32.0
KR7014530000,극동유화,20221231,200.0,40.0
KR7014530000,극동유화,20231231,200.0,40.0
KR7014530000,극동유화,20241231,200.0,40.0
KR7014570006,고려제약,20021231,400.0,8.0
KR7014570006,고려제약,20031231,400.0,8.0
KR7014570006,고려제약,20041231,400.0,8.0
KR7014570006,고려제약,20051231,500.0,10.0
KR7014570006,고려제약,20061231,50.0,10.0
KR7014570006,고려제약,20071231,60.0,12.0
KR7014570006,고려제약,20081231,60.0,12.0
KR7014570006,고려제약,20091231,60.0,12.0
KR7014570006,고려제약,20101231,70.0,14.0
KR7014570006,고려제약,20111231,70.0,14.0
KR7014570006,고려제약,20121231,70.0,14.0
KR7014570006,고려제약,20131231,60.0,12.0
KR7014570006,고려제약,20141231,70.0,14.0
KR7014570006,고려제약,20151231,70.0,14.0
KR7012620001,원일특강,20021231,350.0,7.0
KR7012620001,원일특강,20031231,35.0,7.0
KR7012620001,원일특강,20041231,45.0,9.0
KR7012620001,원일특강,20051231,50.0,10.0
KR7012620001,원일특강,20061231,50.0,10.0
KR7012620001,원일특강,20071231,60.0,12.0
KR7012620001,원일특강,20081231,60.0,12.0
KR7012620001,원일특강,20091231,60.0,12.0
KR7012620001,원일특강,20101231,60.0,12.0
KR7012620001,원일특강,20111231,70.0,14.0
KR7012620001,원일특강,20121231,70.0,14.0
KR7012620001,원일특강,20131231,70.0,14.0
KR7012620001,원일특강,20141231,80.0,16.0
KR7012620001,원일특강,20151231,80.0,16.0
KR7012620001,원일특강,20161231,80.0,16.0
KR7012620001,원일특강,20171231,100.0,20.0
KR7012620001,원일특강,20181231,120.0,24.0
KR7012620001,원일특강,20191231,150.0,30.0
KR7012620001,원일특강,20201231,120.0,24.0
KR7012620001,원일특강,20211231,250.0,50.0
KR7012620001,원일특강,20221231,220.0,44.0
KR7012620001,원일특강,20231231,220.0,44.0
KR7012620001,원일특강,20241231,250.0,50.0
KR7014440002,영보화학,20131231,100.0,20.0
KR7014440002,영보화학,20141231,100.0,20.0
KR7014440002,영보화학,20151231,100.0,20.0
KR7014440002,영보화학,20161231,100.0,20.0
KR7014440002,영보화학,20171231,100.0,20.0
KR7014440002,영보화학,20181231,100.0,20.0
KR7014440002,영보화학,20191231,100.0,20.0
KR7014440002,영보화학,20201231,75.0,15.0
KR7014440002,영보화학,20211231,100.0,20.0
KR7014440002,영보화학,20221231,50.0,10.0
KR7014440002,영보화학,20231231,50.0,10.0
KR7014440002,영보화학,20241231,350.0,70.0
KR7012630000,에이치디씨,20021231,500.0,10.0
KR7012630000,에이치디씨,20031231,600.0,12.0
KR7012630000,에이치디씨,20041231,600.0,12.0
KR7012630000,에이치디씨,20051231,900.0,18.0
KR7012630000,에이치디씨,20061231,800.0,16.0
KR7012630000,에이치디씨,20071231,900.0,18.0
KR7012630000,에이치디씨,20081231,500.0,10.0
KR7012630000,에이치디씨,20091231,400.0,8.0
KR7012630000,에이치디씨,20101231,500.0,10.0
KR7012630000,에이치디씨,20111231,700.0,14.0
KR7012630000,에이치디씨,20121231,200.0,4.0
KR7012650008,쌍용건설,20061231,100.0,2.0
KR7012650008,쌍용건설,20071231,50.0,1.0
KR7012670006,환영철강공업,20081231,900.0,18.0
KR7012670006,환영철강공업,20091231,1000.0,20.0
KR7012670006,환영철강공업,20101231,1000.0,20.0
KR7012670006,환영철강공업,20111231,1000.0,20.0
KR7012670006,환영철강공업,20121231,1250.0,25.0
KR7012670006,환영철강공업,20131231,1250.0,25.0
KR7012670006,환영철강공업,20141231,1250.0,25.0
KR7012670006,환영철강공업,20151231,1250.0,25.0
KR7012690004,모나리자,20021231,60.0,12.0
KR7012690004,모나리자,20031231,60.0,12.0
KR7012690004,모나리자,20041231,70.0,14.0
KR7012690004,모나리자,20051231,80.0,16.0
KR7012690004,모나리자,20061231,70.0,14.0
KR7012690004,모나리자,20101231,60.0,12.0
KR7012690004,모나리자,20111231,70.0,14.0
KR7012690004,모나리자,20121231,25.0,5.0
KR7012690004,모나리자,20151231,50.0,10.0
KR7012690004,모나리자,20161231,75.0,15.0
KR7012690004,모나리자,20171231,100.0,20.0
KR7012690004,모나리자,20181231,50.0,10.0
KR7012690004,모나리자,20191231,50.0,10.0
KR7012690004,모나리자,20201231,75.0,15.0
KR7012690004,모나리자,20221231,50.0,10.0
KR7012690004,모나리자,20230630,100.0,20.0
KR7012690004,모나리자,20240315,50.0,10.0
KR7012700001,리드코프,20101231,50.0,10.0
KR7012700001,리드코프,20110630,50.0,10.0
KR7012700001,리드코프,20111231,50.0,10.0
KR7012700001,리드코프,20120630,50.0,10.0
KR7012700001,리드코프,20121231,50.0,10.0
KR7014590004,지앤엘,20021231,500.0,10.0
KR7014590004,지앤엘,20031231,500.0,10.0
KR7014590004,지앤엘,20041231,500.0,10.0
KR7014590004,지앤엘,20051231,500.0,10.0
KR7014620009,성광벤드,20021231,50.0,10.0
KR7014620009,성광벤드,20031231,50.0,10.0
KR7014620009,성광벤드,20041231,50.0,10.0
KR7014620009,성광벤드,20051231,50.0,10.0
KR7014620009,성광벤드,20061231,50.0,10.0
KR7014620009,성광벤드,20071231,100.0,20.0
KR7014620009,성광벤드,20081231,150.0,30.0
KR7014620009,성광벤드,20091231,150.0,30.0
KR7014620009,성광벤드,20101231,150.0,30.0
KR7014620009,성광벤드,20111231,150.0,30.0
KR7014620009,성광벤드,20121231,150.0,30.0
KR7014620009,성광벤드,20131231,150.0,30.0
KR7014620009,성광벤드,20141231,150.0,30.0
KR7014620009,성광벤드,20151231,150.0,30.0
KR7014620009,성광벤드,20161231,150.0,30.0
KR7014820005,동원시스템즈,20051231,100.0,20.0
KR7014820005,동원시스템즈,20061231,100.0,20.0
KR7014820005,동원시스템즈,20071231,100.0,20.0
KR7014820005,동원시스템즈,20081231,50.0,10.0
KR7014820005,동원시스템즈,20141231,250.0,5.0
KR7014820005,동원시스템즈,20151231,250.0,5.0
KR7014820005,동원시스템즈,20161231,250.0,5.0
KR7014820005,동원시스템즈,20171231,500.0,10.0
KR7014820005,동원시스템즈,20181231,500.0,10.0
KR7014820005,동원시스템즈,20191231,500.0,10.0
KR7014820005,동원시스템즈,20201231,600.0,12.0
KR7014820005,동원시스템즈,20211231,600.0,12.0
KR7014820005,동원시스템즈,20221231,600.0,12.0
KR7014820005,동원시스템즈,20240401,600.0,12.0
KR7014820005,동원시스템즈,20250331,600.0,12.0
KR7014820005,동원시스템즈,20250825,300.0,6.0
KR7014830004,유니드,20041231,750.0,15.0
KR7014830004,유니드,20051231,750.0,15.0
KR7014830004,유니드,20061231,750.0,15.0
KR7014830004,유니드,20071231,750.0,15.0
KR7014830004,유니드,20081231,1000.0,20.0
KR7014830004,유니드,20091231,1000.0,20.0
KR7014830004,유니드,20101231,1100.0,22.0
KR7014830004,유니드,20111231,750.0,15.0
KR7014830004,유니드,20121231,750.0,15.0
KR7014830004,유니드,20131231,1000.0,20.0
KR7014830004,유니드,20141231,1100.0,22.0
KR7014830004,유니드,20151231,1100.0,22.0
KR7014830004,유니드,20161231,1100.0,22.0
KR7014830004,유니드,20171231,1100.0,22.0
KR7014830004,유니드,20181231,1100.0,22.0
KR7014830004,유니드,20191231,1200.0,24.0
KR7014830004,유니드,20201231,1400.0,28.0
KR7014830004,유니드,20211231,1700.0,34.0
KR7014830004,유니드,20221231,2000.0,40.0
KR7014830004,유니드,20231231,1600.0,32.0
KR7014830004,유니드,20241231,1800.0,36.0
KR7014910004,성문전자,20021231,25.0,5.0
KR7014910004,성문전자,20031231,20.0,4.0
KR7014910004,성문전자,20041231,5.0,1.0
KR7014910004,성문전자,20051231,10.0,2.0
KR7014910004,성문전자,20061231,10.0,2.0
KR7014910004,성문전자,20071231,5.0,1.0
KR7014910004,성문전자,20081231,10.0,2.0
KR7014910004,성문전자,20091231,10.0,2.0
KR7014940001,오리엔탈정공,20021231,60.0,12.0
KR7014940001,오리엔탈정공,20031231,50.0,10.0
KR7014940001,오리엔탈정공,20041231,50.0,10.0
KR7014940001,오리엔탈정공,20061231,50.0,10.0
KR7014940001,오리엔탈정공,20071231,75.0,15.0
KR7014940001,오리엔탈정공,20081231,100.0,20.0
KR7014940001,오리엔탈정공,20221231,50.0,10.0
KR7014940001,오리엔탈정공,20231231,50.0,10.0
KR7014940001,오리엔탈정공,20241231,100.0,20.0
KR7014970008,삼륭물산,20021231,500.0,10.0
KR7014970008,삼륭물산,20031231,600.0,12.0
KR7014970008,삼륭물산,20041231,750.0,15.0
KR7014970008,삼륭물산,20051231,600.0,12.0
KR7014970008,삼륭물산,20061231,400.0,8.0
KR7014970008,삼륭물산,20071231,500.0,10.0
KR7014970008,삼륭물산,20081231,500.0,10.0
KR7014970008,삼륭물산,20091231,500.0,10.0
KR7014970008,삼륭물산,20101231,50.0,10.0
KR7014970008,삼륭물산,20111231,50.0,10.0
KR7014910004,성문전자,20101231,20.0,4.0
KR7014910004,성문전자,20111231,30.0,6.0
KR7014910004,성문전자,20121231,5.0,1.0
KR7014910004,성문전자,20131231,5.0,1.0
KR7014910004,성문전자,20211231,5.0,1.0
KR7014910004,성문전자,20221231,5.0,1.0
KR7015020001,이스타코,20021231,300.0,6.0
KR7015020001,이스타코,20031231,20.0,4.0
KR7015020001,이스타코,20061231,25.0,5.0
KR7015020001,이스타코,20071231,25.0,5.0
KR7015020001,이스타코,20081231,25.0,5.0
KR7014970008,삼륭물산,20121231,50.0,10.0
KR7014970008,삼륭물산,20131231,50.0,10.0
KR7014970008,삼륭물산,20141231,50.0,10.0
KR7014970008,삼륭물산,20151231,50.0,10.0
KR7014970008,삼륭물산,20161231,50.0,10.0
KR7014970008,삼륭물산,20171231,75.0,15.0
KR7014970008,삼륭물산,20181231,75.0,15.0
KR7014970008,삼륭물산,20191231,75.0,15.0
KR7014970008,삼륭물산,20201231,75.0,15.0
KR7014970008,삼륭물산,20211231,75.0,15.0
KR7014970008,삼륭물산,20221231,75.0,15.0
KR7014970008,삼륭물산,20231231,75.0,15.0
KR7014970008,삼륭물산,20241231,75.0,15.0
KR7015110000,중앙건설,20031231,600.0,12.0
KR7015110000,중앙건설,20041231,600.0,12.0
KR7015110000,중앙건설,20051231,700.0,14.0
KR7015110000,중앙건설,20061231,500.0,10.0
KR7015170004,중앙바이오텍,20021231,50.0,10.0
KR7015200009,성원,20031231,80.0,16.0
KR7015200009,성원,20041231,100.0,20.0
KR7015200009,성원,20051231,100.0,20.0
KR7015200009,성원,20061231,100.0,20.0
KR7015230006,대창단조,20041231,300.0,6.0
KR7015230006,대창단조,20051231,350.0,7.0
KR7015230006,대창단조,20061231,400.0,8.0
KR7015230006,대창단조,20071231,400.0,8.0
KR7015230006,대창단조,20081231,150.0,3.0
KR7015230006,대창단조,20091231,350.0,7.0
KR7015230006,대창단조,20101231,500.0,10.0
KR7015230006,대창단조,20111231,1000.0,20.0
KR7015230006,대창단조,20121231,1000.0,20.0
KR7015230006,대창단조,20131231,1000.0,20.0
KR7015230006,대창단조,20141231,2000.0,40.0
KR7015230006,대창단조,20151231,1300.0,26.0
KR7015230006,대창단조,20161231,1300.0,26.0
KR7015230006,대창단조,20171231,1000.0,20.0
KR7015230006,대창단조,20181231,1000.0,20.0
KR7015230006,대창단조,20191231,1100.0,22.0
KR7015230006,대창단조,20201231,180.0,18.0
KR7015230006,대창단조,20211231,270.0,54.0
KR7015230006,대창단조,20221231,200.0,40.0
KR7015230006,대창단조,20231231,180.0,36.0
KR7015230006,대창단조,20241231,160.0,32.0
KR7015250004,모닝글로리,20170630,400.0,8.0
KR7015250004,모닝글로리,20180630,300.0,6.0
KR7015250004,모닝글로리,20191118,220.0,4.4
KR7015250004,모닝글로리,20230630,100.0,2.0
KR7015350002,부산도시가스,20021231,750.0,15.0
KR7015350002,부산도시가스,20031231,1000.0,20.0
KR7015350002,부산도시가스,20041231,1000.0,20.0
KR7015350002,부산도시가스,20051231,1000.0,20.0
KR7015350002,부산도시가스,20061231,1000.0,20.0
KR7015350002,부산도시가스,20071231,1000.0,20.0
KR7015350002,부산도시가스,20081231,1000.0,20.0
KR7015350002,부산도시가스,20091231,1000.0,20.0
KR7015350002,부산도시가스,20101231,1000.0,20.0
KR7015350002,부산도시가스,20111231,1000.0,20.0
KR7015350002,부산도시가스,20121231,1000.0,20.0
KR7015350002,부산도시가스,20131231,1000.0,20.0
KR7015350002,부산도시가스,20141231,500.0,10.0
KR7015350002,부산도시가스,20151231,500.0,10.0
KR7015350002,부산도시가스,20161231,500.0,10.0
KR7015350002,부산도시가스,20171231,500.0,10.0
KR7015350002,부산도시가스,20181231,500.0,10.0
KR7015350002,부산도시가스,20191231,1000.0,20.0
KR7015350002,부산도시가스,20201231,1000.0,20.0
KR7015360001,인베니,20021231,900.0,18.0
KR7015360001,인베니,20031231,1250.0,25.0
KR7015360001,인베니,20041231,1250.0,25.0
KR7015360001,인베니,20051231,1250.0,25.0
KR7015360001,인베니,20061231,1250.0,25.0
KR7015360001,인베니,20071231,1250.0,25.0
KR7015360001,인베니,20081231,1250.0,25.0
KR7015360001,인베니,20091231,1250.0,25.0
KR7015360001,인베니,20101231,1250.0,25.0
KR7015360001,인베니,20111231,1500.0,30.0
KR7015360001,인베니,20121231,1350.0,27.0
KR7015360001,인베니,20131231,1250.0,25.0
KR7015360001,인베니,20141231,1250.0,25.0
KR7015360001,인베니,20151231,1250.0,25.0
KR7015360001,인베니,20161231,1500.0,30.0
KR7015360001,인베니,20171231,1500.0,30.0
KR7015360001,인베니,20181231,1500.0,30.0
KR7015360001,인베니,20191231,1750.0,35.0
KR7015360001,인베니,20201231,2000.0,40.0
KR7015360001,인베니,20211231,2250.0,45.0
KR7015360001,인베니,20221231,2500.0,50.0
KR7015360001,인베니,20230331,6000.0,120.0
KR7015360001,인베니,20231231,2750.0,55.0
KR7015360001,인베니,20240331,1000.0,20.0
KR7015360001,인베니,20250228,3000.0,60.0
KR7015710007,코콤,20021231,50.0,10.0
KR7015710007,코콤,20051231,50.0,10.0
KR7015710007,코콤,20071231,25.0,5.0
KR7015710007,코콤,20081231,25.0,5.0
KR7015710007,코콤,20101231,25.0,5.0
KR7015710007,코콤,20111231,25.0,5.0
KR7015710007,코콤,20121231,50.0,10.0
KR7015710007,코콤,20131231,50.0,10.0
KR7015710007,코콤,20141231,100.0,20.0
KR7015710007,코콤,20151231,125.0,25.0
KR7015710007,코콤,20161231,150.0,30.0
KR7015710007,코콤,20171231,165.0,33.0
KR7015710007,코콤,20181231,195.0,39.0
KR7015710007,코콤,20191231,160.0,32.0
KR7015710007,코콤,20201231,155.0,31.0
KR7015710007,코콤,20211231,110.0,22.0
KR7015710007,코콤,20231231,70.0,14.0
KR7015710007,코콤,20241231,70.0,14.0
KR7015750003,성우하이텍,20021231,40.0,8.0
KR7015750003,성우하이텍,20031231,75.0,15.0
KR7015750003,성우하이텍,20041231,110.0,22.0
KR7015750003,성우하이텍,20051231,150.0,30.0
KR7015750003,성우하이텍,20061231,150.0,30.0
KR7015750003,성우하이텍,20071231,150.0,30.0
KR7015750003,성우하이텍,20081231,100.0,20.0
KR7015750003,성우하이텍,20091231,200.0,40.0
KR7015750003,성우하이텍,20101231,250.0,50.0
KR7015750003,성우하이텍,20111231,200.0,40.0
KR7015750003,성우하이텍,20121231,200.0,40.0
KR7015750003,성우하이텍,20131231,200.0,40.0
KR7015750003,성우하이텍,20141231,200.0,40.0
KR7015750003,성우하이텍,20151231,200.0,40.0
KR7015750003,성우하이텍,20161231,200.0,40.0
KR7015750003,성우하이텍,20171231,150.0,30.0
KR7015750003,성우하이텍,20181231,80.0,16.0
KR7015750003,성우하이텍,20191231,80.0,16.0
KR7015750003,성우하이텍,20201231,50.0,10.0
KR7015750003,성우하이텍,20211231,80.0,16.0
KR7015750003,성우하이텍,20221231,100.0,20.0
KR7015750003,성우하이텍,20231231,150.0,30.0
KR7015750003,성우하이텍,20241231,150.0,30.0
KR7015760002,한국전력공사,20021231,800.0,16.0
KR7015760002,한국전력공사,20031231,1050.0,21.0
KR7015760002,한국전력공사,20041231,1150.0,23.0
KR7015760002,한국전력공사,20051231,1150.0,23.0
KR7015760002,한국전력공사,20061231,1000.0,20.0
KR7015760002,한국전력공사,20071231,750.0,15.0
KR7015760002,한국전력공사,20131231,90.0,1.8
KR7015760002,한국전력공사,20141231,500.0,10.0
KR7015760002,한국전력공사,20151231,3100.0,62.0
KR7015760002,한국전력공사,20161231,1980.0,39.6
KR7015760002,한국전력공사,20171231,790.0,15.8
KR7015760002,한국전력공사,20201231,1216.0,24.32
KR7015760002,한국전력공사,20241231,213.0,4.26
KR7013690003,이랜드리테일,20081231,500.0,10.0
KR7013690003,이랜드리테일,20111231,400.0,8.0
KR7013690003,이랜드리테일,20121231,400.0,8.0
KR7013700000,까뮤이앤씨,20021231,150.0,3.0
KR7013700000,까뮤이앤씨,20031231,150.0,3.0
KR7013700000,까뮤이앤씨,20041231,200.0,4.0
KR7013700000,까뮤이앤씨,20051231,200.0,4.0
KR7013700000,까뮤이앤씨,20061231,200.0,4.0
KR7013700000,까뮤이앤씨,20071231,200.0,4.0
KR7013700000,까뮤이앤씨,20081231,200.0,4.0
KR7013700000,까뮤이앤씨,20250630,5.0,1.0
KR7013720008,더큐브앤,20021231,150.0,15.0
KR7013720008,더큐브앤,20031231,150.0,15.0
KR7013720008,더큐브앤,20041231,100.0,10.0
KR7013720008,더큐브앤,20051231,100.0,10.0
KR7013720008,더큐브앤,20061231,50.0,10.0
KR7013720008,더큐브앤,20071231,50.0,10.0
KR7013720008,더큐브앤,20091231,25.0,5.0
KR7013720008,더큐브앤,20101231,50.0,10.0
KR7013720008,더큐브앤,20111231,50.0,10.0
KR7013720008,더큐브앤,20121231,50.0,10.0
KR7013720008,더큐브앤,20131231,50.0,10.0
KR7013720008,더큐브앤,20141231,50.0,10.0
KR7013720008,더큐브앤,20151231,25.0,5.0
KR7013810007,스페코,20051231,100.0,20.0
KR7013810007,스페코,20061231,20.0,4.0
KR7013810007,스페코,20071231,25.0,5.0
KR7013810007,스페코,20091231,50.0,10.0
KR7013810007,스페코,20151231,50.0,10.0
KR7013810007,스페코,20201231,50.0,10.0
KR7013810007,스페코,20211231,50.0,10.0
KR7013870001,지엠비코리아,20051231,75.0,15.0
KR7013870001,지엠비코리아,20071231,100.0,20.0
KR7013870001,지엠비코리아,20081231,50.0,10.0
KR7013870001,지엠비코리아,20091231,100.0,20.0
KR7013870001,지엠비코리아,20101231,150.0,30.0
KR7013870001,지엠비코리아,20111231,150.0,30.0
KR7013870001,지엠비코리아,20121231,120.0,24.0
KR7013870001,지엠비코리아,20131231,170.0,34.0
KR7013870001,지엠비코리아,20141231,200.0,40.0
KR7013870001,지엠비코리아,20151231,120.0,24.0
KR7013870001,지엠비코리아,20161231,150.0,30.0
KR7013700000,까뮤이앤씨,20091231,200.0,4.0
KR7013700000,까뮤이앤씨,20101231,100.0,2.0
KR7013700000,까뮤이앤씨,20141231,150.0,3.0
KR7013700000,까뮤이앤씨,20151231,150.0,3.0
KR7013700000,까뮤이앤씨,20160630,50.0,1.0
KR7013700000,까뮤이앤씨,20161231,100.0,2.0
KR7013700000,까뮤이앤씨,20170630,50.0,1.0
KR7013700000,까뮤이앤씨,20171231,150.0,3.0
KR7013700000,까뮤이앤씨,20180630,5.0,1.0
KR7013700000,까뮤이앤씨,20181231,15.0,3.0
KR7013700000,까뮤이앤씨,20190630,10.0,2.0
KR7013700000,까뮤이앤씨,20191231,20.0,4.0
KR7013700000,까뮤이앤씨,20200630,5.0,1.0
KR7013700000,까뮤이앤씨,20201231,15.0,3.0
KR7013700000,까뮤이앤씨,20210630,5.0,1.0
KR7013700000,까뮤이앤씨,20211231,15.0,3.0
KR7013700000,까뮤이앤씨,20220630,5.0,1.0
KR7013700000,까뮤이앤씨,20221231,15.0,3.0
KR7013700000,까뮤이앤씨,20230630,5.0,1.0
KR7013700000,까뮤이앤씨,20231231,15.0,3.0
KR7013700000,까뮤이앤씨,20240630,5.0,1.0
KR7013700000,까뮤이앤씨,20241231,15.0,3.0
KR7013870001,지엠비코리아,20171231,100.0,20.0
KR7013870001,지엠비코리아,20181231,30.0,6.0
KR7013870001,지엠비코리아,20191231,30.0,6.0
